variation_name,chunk_size,top_k,expand_context,top_k_docs,chunking_strategy,use_hybrid,hybrid_alpha,doc_retrieval,deductible_id,base_rate_id,factor_id,calculation,total_score,doc_retrieval_reason,deductible_id_reason,base_rate_id_reason,factor_id_reason,calculation_reason,answer_preview,execution_time,chunks_retrieved
chunk_1200_topk_1_window1_docs1_document,1200,1,1,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.86,0
chunk_1200_topk_1_window2_docs1_document,1200,1,2,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.71,0
chunk_800_topk_5_window0_docs1_page,800,5,0,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.57,0
chunk_1200_topk_1_window0_docs3_document,1200,1,0,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to apply the following steps:

1",68.53,4
chunk_1200_topk_1_window2_docs3_document,1200,1,2,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",74.95,20
chunk_1200_topk_3_window0_docs1_page,1200,3,0,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.75,0
chunk_1200_topk_3_window1_docs1_page,1200,3,1,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.07,0
chunk_1200_topk_3_window0_docs3_page,1200,3,0,3,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. **Det",75.78,12
chunk_1200_topk_1_window1_docs1_page,1200,1,1,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.25,0
chunk_1200_topk_3_window1_docs3_page,1200,3,1,3,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",80.96,34
chunk_1200_topk_3_window2_docs3_page,1200,3,2,3,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",78.58,56
chunk_1200_topk_3_window0_docs5_page,1200,3,0,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",85.05,15
chunk_1200_topk_3_window1_docs5_page,1200,3,1,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",91.94,39
chunk_400_topk_1_window1_docs1_page,400,1,1,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",49.84,0
chunk_1200_topk_3_window1_docs1_document,1200,3,1,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.63,0
chunk_1200_topk_3_window2_docs1_document,1200,3,2,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.44,0
chunk_1200_topk_3_window0_docs3_document,1200,3,0,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. **Det",73.59,12
chunk_1200_topk_3_window1_docs3_document,1200,3,1,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",79.79,34
chunk_1200_topk_3_window2_docs3_document,1200,3,2,3,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",78.02,56
chunk_1200_topk_1_window2_docs1_page,1200,1,2,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.31,0
chunk_1200_topk_3_window0_docs1_document,1200,3,0,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.34,0
chunk_1200_topk_1_window0_docs1_page,1200,1,0,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.93,0
chunk_800_topk_5_window2_docs1_page,800,5,2,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",50.99,0
chunk_800_topk_5_window1_docs1_page,800,5,1,1,page,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.29,0
chunk_800_topk_5_window2_docs5_document,800,5,2,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",98.11,101
chunk_800_topk_5_window0_docs5_document,800,5,0,5,document,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",93.31,25
chunk_800_topk_5_window0_docs5_page,800,5,0,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",91.8,25
chunk_800_topk_5_window2_docs5_page,800,5,2,5,page,True,0.5,20.0,0.0,0.0,5.0,0.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✓ Retrieved CT Homeowners MAPS Rate Pages (+10),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",98.98,101
chunk_800_topk_5_window0_docs1_document,800,5,0,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.51,0
chunk_800_topk_5_window2_docs1_document,800,5,2,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.45,0
chunk_800_topk_5_window1_docs1_document,800,5,1,1,document,True,0.5,10.0,0.0,0.0,5.0,10.0,25.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✓ Shows correct formula structure (+10),"Based on the provided retrieval strategy and retrieved information, I can attempt to answer the question. However, please note that the actual calculation process may require additional information no",51.62,0
chunk_800_topk_5_window1_docs3_page,800,5,1,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",78.12,56
chunk_800_topk_5_window0_docs3_page,800,5,0,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",86.84,20
chunk_2000_topk_5_window0_docs3_page,2000,5,0,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",77.86,20
chunk_2000_topk_5_window1_docs3_page,2000,5,1,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",76.78,53
chunk_2000_topk_5_window2_docs3_page,2000,5,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",78.16,76
chunk_1200_topk_5_window2_docs3_page,1200,5,2,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",84.47,86
chunk_1600_topk_3_window1_docs3_document,1600,3,1,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",76.3,34
chunk_1600_topk_5_window1_docs3_page,1600,5,1,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",76.9,52
chunk_1200_topk_5_window0_docs3_document,1200,5,0,3,document,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",82.41,20
chunk_1200_topk_5_window1_docs3_page,1200,5,1,3,page,True,0.5,10.0,0.0,0.0,5.0,0.0,15.0,✓ Retrieved CT MAPS Homeowner Rules Manual (+10) | ✗ Missing CT Homeowners MAPS Rate Pages (0),✗ Did not identify 2% deductible (0) | ✗ No reference to Rule C-7 or distance (0),✗ Did not find $293 base rate (0) | ✗ No reference to Exhibit 1 (0),✗ Did not find factor 2.061 (0) | ✓ Referenced Exhibit 6 or factor criteria (+5),✗ Incorrect answer and no clear formula (0),"To calculate the unadjusted Hurricane premium for an HO3 policy with a $750,000 Coverage A limit located 3,000 feet from the coast in a Coastline Neighborhood, we need to follow these steps:

1. Deter",78.2,55
